fpl_code,team,player,pos,cost,2025-11-29T15:00:00Z,2025-11-29T17:30:00Z,2025-11-29T20:00:00Z,2025-11-30T12:00:00Z,2025-11-30T14:05:00Z,2025-11-30T16:30:00Z,2025-12-02T19:30:00Z,2025-12-02T20:15:00Z,2025-12-03T19:30:00Z,2025-12-03T20:15:00Z,2025-12-04T20:00:00Z,2025-12-06T12:30:00Z,2025-12-06T15:00:00Z,2025-12-06T17:30:00Z,2025-12-07T14:00:00Z,2025-12-07T16:30:00Z,2025-12-08T20:00:00Z,2025-12-13T15:00:00Z,2025-12-13T17:30:00Z,2025-12-13T20:00:00Z,2025-12-14T14:00:00Z,2025-12-14T16:30:00Z,2025-12-15T20:00:00Z,2025-12-16T20:00:00Z,2025-12-17T19:30:00Z,2025-12-17T20:15:00Z,2025-12-20T12:30:00Z,2025-12-20T15:00:00Z,2025-12-20T17:30:00Z,2025-12-20T20:00:00Z,2025-12-21T16:30:00Z,2025-12-22T20:00:00Z,2025-12-23T20:00:00Z,2025-12-26T20:00:00Z,2025-12-27T12:30:00Z,2025-12-27T15:00:00Z,2025-12-27T17:30:00Z,2025-12-28T14:00:00Z,2025-12-28T16:30:00Z,2025-12-30T19:30:00Z,2025-12-30T20:15:00Z,2026-01-01T17:30:00Z,2026-01-01T20:00:00Z,2026-01-03T12:30:00Z,2026-01-03T15:00:00Z,2026-01-03T17:30:00Z,2026-01-04T12:30:00Z,2026-01-04T15:00:00Z,2026-01-04T17:30:00Z,2026-01-06T20:00:00Z,2026-01-07T19:30:00Z,2026-01-07T20:15:00Z,2026-01-08T20:00:00Z,2026-01-17T12:30:00Z,2026-01-17T15:00:00Z,2026-01-17T17:30:00Z,2026-01-18T14:00:00Z,2026-01-18T16:30:00Z,2026-01-19T20:00:00Z,2026-01-24T12:30:00Z,2026-01-24T15:00:00Z,2026-01-24T17:30:00Z,2026-01-25T14:00:00Z,2026-01-25T16:30:00Z,2026-01-26T20:00:00Z,total_pts,ppm
457569,BOU,Petrović,G,3.5,3.75,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,3.29,0.0,0.0,0.0,38.65,11.04
232826,NEW,Gordon,M,4.8,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,2.8,3.03,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,38.53,8.03
440089,BRE,Damsgaard,M,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,2.5,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.67,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,38.37,9.84
98980,AVL,Martinez,G,4.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,3.25,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,2.77,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,3.06,0.0,0.0,38.31,9.58
85633,NFO,Sels,G,3.5,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,3.79,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,3.11,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,38.13,10.9
204480,ARS,Rice,M,4.8,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,3.55,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,2.77,0.0,0.0,3.27,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,38.13,7.94
444102,BOU,Evanilson,F,3.8,4.25,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,3.09,0.0,0.0,0.0,37.64,9.9
465247,MUN,Lammens,G,3.9,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,3.88,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,37.63,9.65
592031,BHA,Minteh,M,3.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,2.98,0.0,0.0,0.0,0.0,37.16,12.39
184254,TOT,Vicario,G,3.3,0.0,0.0,3.8,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.94,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,37.04,11.22
209036,CRY,Guéhi,D,3.6,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,3.36,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,36.91,10.25
178301,AVL,Watkins,F,5.8,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,3.41,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.63,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,3.15,0.0,0.0,36.9,6.36
244723,CRY,Mitchell,D,3.4,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,3.36,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,36.86,10.84
247412,WOL,Strand Larsen,F,3.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,36.77,12.26
489639,BHA,Verbruggen,G,3.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,3.25,0.0,0.0,0.0,0.0,36.76,12.25
424876,LIV,Szoboszlai,M,4.1,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,3.28,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,2.57,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,36.67,8.94
201658,BOU,Tavernier,M,2.8,3.98,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,3.0,0.0,0.0,0.0,36.42,13.01
437499,CRY,Lacroix,D,3.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,3.29,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,36.36,12.12
118748,LIV,M.Salah,F,7.7,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,6.72,0.0,0.0,0.0,5.11,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,1.71,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,36.02,4.68
465642,NEW,Thiaw,D,3.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,1.69,2.44,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,35.96,10.58
84182,WHU,Areola,G,3.2,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,35.87,11.21
179268,CHE,Cucurella,D,3.8,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,3.5,0.0,0.0,2.66,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,3.02,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,35.8,9.42
475168,CHE,João Pedro,F,4.5,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,3.4,0.0,0.0,3.01,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,2.97,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,35.72,7.94
460842,TOT,Kudus,M,4.4,0.0,0.0,3.62,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,3.67,0.0,0.0,2.89,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,35.51,8.07
166989,AVL,Tielemans,M,4.3,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,3.3,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,2.83,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,3.13,0.0,0.0,35.5,8.26
102057,FUL,Raúl,F,3.8,0.0,0.0,3.66,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,2.11,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,35.46,9.33
444765,BRE,Van den Berg,D,2.5,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,1.24,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,2.88,0.0,0.0,4.04,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,35.38,14.15
222531,NFO,Gibbs-White,M,3.8,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.52,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,3.03,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,35.24,9.27
432422,NEW,Tonali,M,3.9,0.0,2.86,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,2.37,2.74,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,35.14,9.01
184029,ARS,Ødegaard,M,5.4,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,3.24,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,2.68,0.0,0.0,3.28,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,35.04,6.49
427623,CRY,Richards,D,2.6,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,3.14,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,34.82,13.39
486672,CHE,Caicedo,M,3.9,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,3.22,0.0,0.0,2.89,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.74,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,34.57,8.86
243298,LIV,Gakpo,F,5.4,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,2.89,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,2.16,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,34.49,6.39
432830,BRE,Collins,D,2.8,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,1.31,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,2.75,0.0,0.0,4.03,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,34.46,12.31
243016,LIV,Mac Allister,M,4.4,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,3.36,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,2.34,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,34.44,7.83
607464,BRE,Kayode,D,2.6,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.77,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,2.8,0.0,0.0,3.93,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,34.36,13.21
232413,ARS,Eze,M,4.6,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,3.38,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,2.58,0.0,0.0,2.93,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,34.33,7.46
498016,SUN,Roefs,G,2.6,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,2.99,0.0,0.0,3.01,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,34.24,13.17
17761,EVE,Tarkowski,D,3.1,0.0,3.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,3.8,33.87,10.93
244850,AVL,Rogers,M,3.8,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,3.15,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.43,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,2.94,0.0,0.0,33.52,8.82
441164,TOT,Pedro Porro,D,3.8,0.0,0.0,3.51,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,4.04,0.0,0.0,2.43,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,33.41,8.79
204716,LIV,Konaté,D,4.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,1.8,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,33.38,8.35
487838,NEW,Hall,D,3.2,0.0,2.73,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,2.44,2.29,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,33.35,10.42
180736,CHE,Chalobah,D,3.3,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,3.23,0.0,0.0,2.48,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,2.77,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,33.22,10.07
165809,MCI,Bernardo,M,5.1,3.36,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,2.4,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,2.42,0.0,2.73,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,33.15,6.5
