fpl_code,team,player,pos,cost,13,14,15,16,17,18,19,20,21,22,23,total_pts,ppm
223094,MCI,Haaland,F,14.9,7.27,5.65,7.93,5.59,7.5,5.95,7.16,6.08,6.55,5.92,6.97,72.57,4.87
141746,MUN,B.Fernandes,M,8.9,5.13,6.25,5.48,5.44,4.98,5.45,6.17,5.33,6.07,4.63,3.66,58.57,6.58
223340,ARS,Saka,M,10.1,4.89,6.03,4.97,5.75,4.62,5.18,5.19,4.55,4.65,4.68,5.23,55.74,5.52
244851,CHE,Palmer,M,10.3,2.14,4.48,4.51,5.65,4.86,5.77,5.71,4.32,4.94,5.94,4.9,53.23,5.17
231747,CRY,Mateta,F,8.1,4.92,5.18,4.11,4.04,5.0,5.53,5.0,4.14,4.92,5.12,4.2,52.14,6.44
209244,MCI,Foden,M,8.0,5.27,4.19,5.46,4.04,5.01,4.19,4.79,4.1,4.56,4.14,4.96,50.71,6.34
219168,LIV,Isak,F,10.4,4.58,5.27,4.26,4.25,4.69,5.39,5.36,3.98,3.0,5.11,3.74,49.63,4.77
437730,BOU,Semenyo,M,7.9,4.71,4.91,4.45,4.36,5.59,4.2,3.61,3.31,4.81,3.96,3.96,47.86,6.06
445122,ARS,J.Timber,D,6.3,3.76,4.81,4.21,5.25,4.31,4.37,4.47,3.87,3.81,4.34,4.36,47.57,7.55
502500,BRE,Thiago,F,6.5,5.41,3.0,4.13,4.69,4.33,4.36,4.64,3.77,5.4,3.46,4.37,47.55,7.32
247348,CRY,Muñoz,D,5.9,4.7,4.68,3.62,3.15,4.36,4.61,4.59,3.43,4.45,4.9,3.68,46.18,7.83
97032,LIV,Virgil,D,6.0,4.23,5.04,4.18,3.96,3.83,4.88,4.81,3.81,2.97,5.01,3.46,46.17,7.69
513418,BRE,Schade,M,7.0,5.33,2.8,3.69,4.35,4.2,4.16,4.61,3.65,5.22,3.41,4.25,45.66,6.52
17761,EVE,Tarkowski,D,5.4,4.16,3.76,4.55,3.13,3.55,4.74,3.77,4.19,4.84,3.63,4.84,45.16,8.36
208706,NEW,Bruno G.,M,6.6,4.07,4.63,4.76,4.28,3.59,3.6,4.06,3.76,4.38,4.03,3.92,45.07,6.83
437499,CRY,Lacroix,D,5.0,4.22,4.93,3.97,3.29,4.33,4.37,4.41,3.29,4.11,4.33,3.48,44.73,8.95
462424,ARS,Saliba,D,6.0,3.58,4.54,3.95,4.84,4.11,4.08,4.16,3.7,3.57,3.93,3.98,44.43,7.41
204480,ARS,Rice,M,6.9,3.99,4.59,3.98,4.46,3.82,4.01,3.98,3.75,3.82,3.73,4.11,44.23,6.41
178186,WHU,Bowen,F,7.6,3.95,3.92,3.72,4.14,3.16,3.98,4.0,4.02,4.12,3.9,4.85,43.76,5.76
470313,NEW,Woltemade,F,7.4,3.68,4.39,4.91,4.1,3.67,3.71,4.29,3.74,4.09,3.61,3.47,43.67,5.9
50175,BHA,Welbeck,F,6.6,4.13,4.29,4.74,3.3,5.02,2.68,3.95,4.88,3.02,3.99,3.49,43.49,6.59
424876,LIV,Szoboszlai,M,6.6,4.49,4.35,3.86,3.62,3.84,4.23,4.4,3.51,2.88,4.73,3.57,43.47,6.59
477424,MCI,Gvardiol,D,5.8,4.76,3.79,4.74,3.28,4.39,3.68,4.11,3.29,3.74,3.12,4.35,43.23,7.45
448047,CHE,Enzo,M,6.7,3.71,4.19,3.83,4.23,3.72,4.17,4.11,3.21,3.82,4.42,3.77,43.17,6.44
118748,LIV,M.Salah,M,14.2,6.53,7.97,6.06,6.19,0.0,0.0,0.0,2.74,1.95,6.49,5.2,43.12,3.04
243298,LIV,Gakpo,M,7.5,4.38,4.83,3.62,3.61,4.0,4.57,4.45,3.47,2.56,4.3,3.18,42.97,5.73
224024,WHU,L.Paquetá,M,5.9,3.93,3.81,3.61,3.97,3.13,3.97,3.95,4.01,3.96,3.78,4.74,42.86,7.27
232826,NEW,Gordon,M,7.3,2.8,4.05,4.97,4.24,3.6,3.55,4.32,3.79,4.16,3.71,3.63,42.83,5.87
209036,CRY,Guéhi,D,5.1,3.93,4.78,3.64,2.98,4.11,4.13,4.17,3.08,3.92,4.26,3.24,42.23,8.28
154561,ARS,Raya,G,5.9,3.41,4.14,3.67,4.47,3.85,3.92,3.98,3.56,3.53,3.85,3.81,42.18,7.15
444765,BRE,Van den Berg,D,4.5,5.2,2.65,3.34,4.47,3.88,3.78,3.86,3.48,4.61,2.55,3.95,41.76,9.28
432830,BRE,Collins,D,4.9,5.34,2.61,3.13,4.26,3.82,3.67,3.82,3.41,4.77,2.71,4.13,41.68,8.51
592031,BHA,Minteh,M,6.2,3.98,4.07,4.42,3.25,4.61,2.67,3.84,4.61,3.0,3.74,3.41,41.59,6.71
460842,TOT,Kudus,M,6.5,4.3,3.59,4.15,3.61,3.4,3.3,3.39,4.37,3.34,4.11,3.97,41.54,6.39
174874,FUL,Andersen,D,4.5,3.71,3.12,3.92,4.71,4.32,3.9,3.27,3.32,3.29,4.06,3.83,41.44,9.21
427623,CRY,Richards,D,4.6,3.9,4.62,3.61,2.97,3.95,4.01,4.06,3.05,3.79,4.05,3.17,41.19,8.95
472769,MCI,O’Reilly,D,5.1,4.48,3.21,4.2,2.79,4.51,3.83,4.38,3.21,3.62,2.93,3.95,41.12,8.06
444102,BOU,Evanilson,F,7.0,4.59,3.95,3.68,3.67,4.69,3.56,3.15,2.82,4.09,3.39,3.37,40.96,5.85
201658,BOU,Tavernier,M,5.5,4.49,4.03,3.54,3.6,4.67,3.62,3.18,2.93,4.07,3.43,3.33,40.9,7.44
466075,ARS,Calafiori,D,5.8,3.45,4.51,3.73,4.57,3.77,3.7,3.67,3.21,3.15,3.51,3.63,40.88,7.05
178301,AVL,Watkins,F,8.5,4.45,3.72,3.01,4.05,4.29,3.31,2.73,4.19,3.53,3.97,3.39,40.64,4.78
222531,NFO,Gibbs-White,M,7.3,3.91,4.17,3.79,4.25,3.54,3.3,3.81,3.43,3.83,2.92,3.64,40.59,5.56
232413,ARS,Eze,M,7.7,3.87,4.35,3.59,4.16,3.31,3.69,3.62,3.28,3.21,3.36,3.67,40.1,5.21
171314,MCI,Rúben,D,5.5,4.4,3.48,4.33,3.0,4.02,3.4,3.88,3.13,3.41,2.88,4.03,39.96,7.27
244723,CRY,Mitchell,D,5.0,3.76,4.52,3.39,2.78,3.83,3.84,3.81,2.9,3.71,4.03,3.06,39.63,7.93
204936,MCI,Donnarumma,G,5.7,4.04,3.42,4.05,3.1,3.87,3.46,3.67,3.3,3.54,2.99,4.08,39.53,6.93
465642,NEW,Thiaw,D,4.9,3.61,3.78,4.52,3.79,2.95,2.8,3.99,3.26,3.94,3.48,3.28,39.41,8.04
465351,MCI,Matheus N.,D,5.3,4.34,3.4,4.38,2.88,3.96,3.34,3.8,2.94,3.35,2.81,4.07,39.28,7.41
440089,BRE,Damsgaard,M,5.8,4.43,2.67,3.52,3.89,3.57,3.51,3.84,3.24,4.09,2.9,3.56,39.22,6.76
184029,ARS,Ødegaard,M,7.8,1.85,4.06,3.53,4.2,3.51,3.93,3.74,3.43,3.5,3.53,3.93,39.2,5.03
430871,MUN,Cunha,M,7.9,0.0,4.59,4.07,3.97,3.76,4.05,4.65,3.97,4.19,3.25,2.55,39.07,4.95
166989,AVL,Tielemans,M,5.9,4.36,3.55,3.1,3.8,3.83,3.17,2.85,3.74,3.38,3.76,3.34,38.87,6.59
432422,NEW,Tonali,M,5.4,3.41,3.85,4.0,3.7,3.18,3.31,3.7,3.37,3.67,3.37,3.3,38.86,7.2
247412,WOL,Strand Larsen,F,6.3,3.39,3.88,3.87,2.6,4.14,3.15,3.57,4.31,3.42,3.57,2.82,38.71,6.14
215413,EVE,Dewsbury-Hall,M,4.9,3.63,3.39,3.72,3.04,2.96,3.93,3.36,3.7,3.9,3.22,3.82,38.69,7.9
441191,NEW,Livramento,D,4.9,3.52,3.77,4.69,3.87,2.96,2.74,3.88,3.1,3.7,3.33,3.11,38.66,7.89
575476,NFO,Murillo,D,5.3,3.89,3.99,3.64,3.84,3.49,2.81,3.88,3.06,3.52,3.16,3.27,38.54,7.27
475168,CHE,João Pedro,F,7.5,3.15,3.79,3.41,3.72,3.31,3.75,3.67,2.95,3.36,3.91,3.35,38.37,5.12
204716,LIV,Konaté,D,5.4,3.7,4.35,3.59,3.34,2.97,3.93,3.84,3.07,2.39,4.18,2.92,38.29,7.09
441164,TOT,Pedro Porro,D,5.4,3.95,2.82,3.9,3.33,2.73,2.75,2.95,4.5,2.81,4.15,4.09,38.0,7.04
244850,AVL,Rogers,M,6.9,4.35,3.5,2.95,3.74,3.81,3.04,2.57,3.73,3.29,3.67,3.23,37.88,5.49
227444,NFO,Milenković,D,5.2,3.79,3.9,3.49,3.8,3.37,2.69,3.91,3.06,3.48,2.98,3.19,37.67,7.24
221466,BOU,Senesi,D,5.0,4.47,3.59,2.86,2.91,4.57,3.24,2.48,3.01,3.93,3.15,3.21,37.41,7.48
215379,NFO,Anderson,M,5.3,3.88,3.72,3.54,3.75,3.27,2.97,3.34,3.0,3.41,2.91,3.32,37.11,7.0
469142,BHA,Van Hecke,D,4.4,3.62,3.64,4.0,2.42,4.26,2.33,3.29,4.51,2.18,3.53,3.3,37.07,8.42
224967,EVE,Mykolenko,D,4.9,3.46,3.01,3.8,2.4,2.81,4.01,3.17,3.48,4.06,2.91,3.94,37.05,7.56
114283,EVE,Grealish,M,6.7,3.6,3.26,3.6,2.81,2.67,3.64,3.17,3.45,3.89,3.13,3.83,37.05,5.53
243016,LIV,Mac Allister,M,6.3,3.72,4.2,3.53,3.31,3.41,3.63,3.57,2.97,2.3,3.5,2.7,36.83,5.85
607464,BRE,Kayode,D,4.5,4.74,2.07,2.93,3.95,3.54,3.19,3.39,3.03,4.18,2.13,3.62,36.76,8.17
486672,CHE,Caicedo,M,6.1,3.3,3.56,3.37,3.61,3.26,3.3,3.23,2.79,3.33,3.54,3.3,36.58,6.0
102057,FUL,Raúl,F,6.2,3.95,3.58,3.98,4.46,4.28,4.07,3.2,2.91,2.45,1.73,1.84,36.44,5.88
106611,EVE,Keane,D,4.5,3.8,3.36,4.13,2.65,3.11,4.35,3.43,3.89,4.37,2.32,0.97,36.39,8.09
494595,LIV,Wirtz,M,8.0,1.1,2.43,3.34,3.65,3.85,4.5,4.43,3.3,2.47,4.22,3.06,36.35,4.54
179268,CHE,Cucurella,D,6.1,3.09,3.82,2.97,3.99,2.87,3.59,3.57,2.21,3.29,3.77,2.93,36.11,5.92
116535,LIV,A.Becker,G,5.4,3.34,3.82,3.26,3.23,2.88,3.7,3.53,3.01,2.45,3.85,2.84,35.9,6.65
493362,TOT,Xavi,M,6.6,3.84,3.15,3.87,3.28,3.1,2.75,2.83,3.63,2.72,3.41,3.33,35.89,5.44
209365,MUN,De Ligt,D,5.0,2.94,4.02,3.66,3.41,2.91,3.15,4.02,3.33,3.87,2.39,2.16,35.86,7.17
247632,CHE,Neto,M,7.1,2.97,3.54,3.11,3.54,2.98,3.46,3.43,2.76,3.14,3.6,3.1,35.64,5.02
111234,EVE,Pickford,G,5.5,3.19,2.86,3.56,2.56,2.86,3.55,3.11,3.34,3.79,2.8,3.67,35.29,6.42
165809,MCI,Bernardo,M,6.3,3.8,3.16,3.77,2.76,3.29,2.93,3.29,2.75,3.07,2.83,3.3,34.94,5.55
496221,CRY,Wharton,M,5.0,3.45,3.56,3.04,2.86,3.28,3.46,3.15,2.93,3.09,3.24,2.86,34.91,6.98
200720,BRE,Kelleher,G,4.5,3.96,2.42,2.8,3.57,3.24,3.2,3.21,2.93,3.61,2.49,3.45,34.89,7.75
172649,CRY,Henderson,G,5.0,3.18,3.64,3.05,2.73,3.26,3.31,3.44,2.63,3.23,3.29,2.96,34.72,6.94
180736,CHE,Chalobah,D,5.1,3.16,3.64,2.88,3.82,2.76,3.44,3.34,2.14,3.13,3.55,2.83,34.68,6.8
167074,FUL,Tete,D,4.5,3.28,2.61,3.29,4.05,3.7,3.32,2.6,2.6,2.71,3.36,3.16,34.67,7.7
98747,NEW,Pope,G,5.2,3.0,3.22,3.83,3.14,2.93,2.57,3.35,3.01,3.35,3.16,2.99,34.54,6.64
491279,TOT,Van de Ven,D,4.8,3.7,2.5,3.43,3.01,2.55,2.5,2.71,3.97,2.55,3.71,3.82,34.46,7.18
481655,ARS,Zubimendi,M,5.4,3.12,3.49,3.17,3.41,3.04,3.09,3.05,2.92,2.98,2.94,3.22,34.42,6.37
84450,SUN,Xhaka,M,5.2,3.83,2.58,2.48,2.94,2.93,3.51,2.92,3.3,3.32,3.31,3.17,34.28,6.59
463067,BHA,Georginio,M,5.7,3.36,3.42,3.62,2.7,3.67,2.34,3.07,3.63,2.46,3.14,2.81,34.23,6.01
122798,LIV,Robertson,D,5.8,3.25,4.04,3.19,3.02,2.71,3.65,3.63,2.72,1.87,3.69,2.43,34.19,5.89
83299,BHA,Dunk,D,4.5,3.36,3.39,3.71,2.13,4.06,2.05,3.08,4.25,1.93,3.2,2.99,34.16,7.59
441266,LIV,Gravenberch,M,5.6,3.43,3.74,3.21,3.05,3.1,3.06,3.16,2.73,2.46,3.28,2.86,34.08,6.09
153682,FUL,Wilson,M,5.2,3.18,2.77,3.14,3.41,3.52,3.44,2.91,2.87,2.88,2.99,2.97,34.07,6.55
209400,CRY,Kamada,M,5.0,3.25,3.35,2.86,2.69,3.25,3.42,3.2,2.83,3.12,3.26,2.79,34.0,6.8
510663,LIV,Ekitiké,F,8.5,1.67,2.94,3.04,3.09,3.52,3.97,3.99,2.96,2.33,3.68,2.8,33.98,4.0
56979,BRE,Henderson,M,5.0,3.86,2.51,3.12,3.25,3.04,3.03,3.16,2.78,3.51,2.59,3.06,33.9,6.78
114243,NEW,J.Murphy,M,6.1,2.99,3.35,3.66,3.26,2.81,2.8,3.19,2.88,3.14,2.88,2.88,33.83,5.55
488024,CRY,Yeremy,M,5.8,3.32,3.52,2.76,2.61,3.3,3.43,3.17,2.6,3.1,3.2,2.78,33.8,5.83
215059,CHE,Sánchez,G,4.8,3.01,3.32,2.89,3.55,2.76,3.33,3.29,2.36,3.05,3.4,2.82,33.78,7.04
80201,FUL,Leno,G,5.0,2.92,2.73,3.21,3.54,3.5,3.1,2.69,2.76,2.96,3.18,3.19,33.77,6.75
494521,BOU,Truffert,D,4.5,3.96,3.75,2.84,2.68,4.32,2.82,2.15,2.48,3.44,2.71,2.58,33.72,7.49
214048,WHU,Kilman,D,4.3,2.91,2.75,2.73,3.17,1.97,3.42,3.05,3.23,3.52,2.8,4.05,33.61,7.82
199798,AVL,Konsa,D,4.4,4.23,2.83,2.72,3.33,3.22,2.33,2.21,3.69,2.69,3.68,2.63,33.57,7.63
201666,NEW,Barnes,M,6.3,3.38,3.82,3.54,2.95,3.07,3.0,3.14,2.68,3.03,2.53,2.36,33.5,5.32
215136,NFO,N.Williams,D,4.7,3.73,3.38,3.08,3.29,2.92,2.42,3.56,2.62,3.22,2.7,2.54,33.46,7.12
248875,MCI,Doku,M,6.5,3.43,2.79,3.37,2.69,3.42,2.97,3.3,2.84,2.89,2.69,3.06,33.44,5.14
221632,TOT,Romero,D,5.0,0.0,2.78,3.66,3.2,2.81,2.76,3.01,4.37,2.83,3.9,4.01,33.34,6.67
232928,EVE,Garner,M,5.0,3.51,2.61,2.86,2.56,2.66,3.22,2.94,3.11,3.44,3.0,3.38,33.3,6.66
457569,BOU,Petrović,G,4.5,3.28,3.47,2.99,2.66,3.89,2.85,2.52,2.84,3.22,2.73,2.79,33.25,7.39
